session_id,rep_index,global_rep_id,err_knee_flexion_at_bottom,err_knee_flexion_range,err_trunk_lean_at_bottom,err_trunk_lean_mean,err_trunk_lean_max,err_trunk_lean_range,err_trunk_lean_at_end,err_descent_ascent_ratio,err_descent_time_s,err_ascent_time_s,err_knee_vel_max_descent,err_knee_vel_max_ascent,err_knee_jerk_max,err_knee_jerk_rms,err_normalized_jerk_cost
33652_1,1,182,0.0003599931671435488,0.0033151813156272977,0.086929562855894,0.006287009315509871,0.024718946675363864,7.861802369815863e-05,0.12611510541012574,0.02576059147101137,0.026378375869922276,0.02318860714682454,0.03271325287789566,0.23959792636217775,0.060851556782977136,0.14887858612594848,0.000781689574740139
33654_3,0,183,0.007829511283270332,0.013092232595736273,0.019378588862487795,0.025306980114878457,0.009927460871803087,0.0041722409441194265,0.0064962973765627695,0.015809332322901905,0.007607218725138381,0.006086286699058306,0.0009381755855812005,0.023866034872487306,0.0020627744538015413,0.016329415255253027,0.0002323135693776384
33654_3,1,184,0.0031993648896389082,0.005584836431429366,0.001888585108434296,0.0010830271659552195,0.002770206203724116,0.004153455540071509,0.01685377513038662,0.009066303650846654,0.0058299883338004885,0.0007222975711862615,0.022182732522153147,0.016242094819475302,0.013975030497351002,0.011975462551469428,2.8675413598547184e-06
33658_1,0,185,0.001067123080649036,0.0023228737941438362,0.013440764805632523,0.01837378897896437,0.013390179553089363,0.004962854523735756,0.01730155113840315,0.032046209442635386,0.026422339705714483,0.024394106867227417,0.0066750790277086795,0.03047360812680928,0.001283764843875549,0.00018552597689693726,0.00010752007922556239
33658_1,1,186,0.00013858106175303593,0.0013074979234019,0.002862930724178635,0.008277459318225149,0.001538049603814402,4.095896807156335e-05,0.026563331353738368,0.006350740255851103,0.006078741117373426,0.007445120142403773,0.020864963228099692,0.010436686077542721,0.004228741665782582,0.0005439603845845215,0.00010824979015231698
33666_7,0,188,1.1627192460567597,1.9735913248322248,0.5359116668766922,0.3884635995306654,0.0462114074497122,0.04838667339194235,0.2640053824623069,0.028469035418764412,0.012325689987448358,0.020245254439718516,0.005416163401246855,0.0023156005557513526,0.005105403407049324,0.0013060694787232923,0.0010316989927766603
33671_1,0,189,0.0006468962247720494,0.00020533967470832666,0.013347530105436427,0.13394124817424052,0.0017539601862828892,0.00014273807491267673,0.08769868466750678,0.00025125221947487364,0.03396627912023923,0.04481023252749713,0.053723256771296246,0.07975747011080839,0.04668678012198455,0.0011232085657823573,0.0007550059592268854
33671_1,1,190,7.104091309177852e-05,0.004978453958791579,0.11171249172988398,0.0015509111196527865,0.004418221568890483,0.0023728803739883285,0.11881878203649118,0.0014097913502180753,0.02976918949155618,0.040458738695991814,0.0001258169150278532,0.35463714392732004,0.00016876783004344091,0.04956300148490639,0.0015933980880451415
33675_1,0,191,0.08351359821360568,0.12004349266132185,0.03394015435876703,0.19326351672637493,0.0014020019510610712,0.010527415052991406,0.050313747343203825,0.05494235107642824,0.01226622503395012,0.004493992438108394,0.0016031354051713764,0.000664768449622109,4.037766460391784e-05,4.5971836748778593e-05,7.482239439530794e-05
33676_1,0,192,0.008158255089924876,0.004105117372979393,0.05379698211831879,0.019692748117509973,0.03529868382122369,6.875497713271575e-05,0.06692362676423143,0.039357983670427754,0.006696945379286846,0.003749836167883372,0.0018501489208490162,0.3244079741956338,0.02768076062094571,0.003492349777707712,0.0009899415405119727
33676_1,1,193,5.7251898201519016e-06,0.0002435566097997811,0.0024539043093188954,0.003019710167662634,0.002325081811350139,0.00025599682753758623,0.0019953149631115477,0.006425816765995454,0.04128398310126693,0.030846247410021888,0.29960522405367324,0.02700824681046318,0.046564856893543866,0.19770548603942822,0.0008803250645002165
33691_4,0,194,0.3266599536488759,0.5360852587791852,0.02107137043801883,0.04720755352124225,0.0037678419535926975,0.01742670916802834,0.022537711646642263,0.11737677667138756,0.049956267991124265,0.040717327597212076,0.028817873962394172,0.218215993667119,0.004066768246314021,0.00044240282890772533,3.243435138366812e-06
33725_2,0,195,0.004618706767642205,0.006492406954063679,0.03369348753722142,0.04287135650330663,0.0008802419667485609,0.0005470552255606302,0.0016509707311477132,0.07422202428696259,0.029196463536213642,0.023133394492621688,0.053526967882486794,0.049227833832050316,0.00882651625118974,0.01248980402494067,0.00010575882519891183
33725_2,1,196,0.055645056748686895,0.07691498883819303,0.0005143654924218864,1.8785714388976913e-05,0.001321522816865781,0.004474208991532725,0.0022568678414199446,0.0020041474991097535,0.020824661668520417,0.027907177321282266,0.0030040209329213114,0.12698586485422086,0.013524517008772984,7.911176769113903e-05,0.00028136451631587887
33726_5,0,197,0.0034009310042555194,0.0017449661185724634,6.939315622644707e-05,0.048648130133813916,0.00928206522416867,0.01064182722253864,0.12270116451496098,0.0036344248882644366,0.0007732071465407649,0.0018894701414666679,0.1025866110232635,6.190491572968862e-05,0.03168691237180485,0.07804218998936056,0.0002065447372274623
33726_5,1,198,0.0009084841483235094,0.0008132664929527373,0.018794795563141915,0.008490159188705578,4.176556009030621e-05,0.005352138955003648,0.09313040886468679,0.00985599303949665,0.0008711418321188056,9.712210820051216e-05,0.012090799968940405,0.07188814919526869,0.03494931027968592,0.061826316658386206,0.00016316867799361562
33729_4,0,199,0.08681912998441801,0.12621506838840552,0.0062296535831346065,0.12275661835735201,0.0020896303720310157,0.014326970766040002,0.0569479707831229,0.023987707370605085,0.12151444289530187,0.11237721341305319,0.6803686141398593,0.013405297267915858,0.004246058680184775,0.0332005389478686,0.0008794141825156649
33735_8,0,200,0.0011207169944331685,0.004188166532977926,0.018040121959579724,0.05027560890751387,0.009409882174848661,0.005042115194395808,0.04172605084317082,0.0001350927661611027,0.11020999497990636,0.12101136632675452,0.024026988385573687,0.0327419416157977,0.0005448842009474872,0.0038259335868845775,0.0001685693645921337
33736_1,0,201,0.023298852448781597,0.03008539701804282,0.00010758251426804495,0.0009285667343821348,0.0059725631578339605,0.00022922431847746582,0.011100360622513315,0.0003583460131418904,0.002838375880217194,0.004438345243305541,0.04471028931643108,0.06400884021940452,0.011062488004509012,0.0018183987902343527,0.00031593361991693133
33736_1,1,202,0.012838681840637163,0.012103119358407022,0.002478647159798365,0.04375319432192092,0.008647797426126624,0.0001860504011087059,0.03459195107806389,0.0013927510270805121,0.005832726238951367,0.00825988787025721,0.019425473040924467,0.05040528228897638,0.008787621932820408,0.003573632303631534,1.8146872338079564e-05
33742_1,0,203,0.003526315537930008,0.004409069787805718,6.518768333003813e-05,0.005863633100728351,0.0031713571049847558,0.00020707497317551035,2.025014943381426e-05,0.0029665176573463086,0.008909520822858091,0.009307982449462453,0.026221188865955324,0.0020326196094495983,0.0012041343626161267,0.005224081564474439,2.271801537349649e-05
33742_1,1,204,0.007029287761521699,0.004235829936494495,0.021538853394824697,6.277227965269696e-05,0.009483451724270212,7.988845371319496e-05,0.0020314623078956148,0.002560621583640616,0.008777965836445958,0.008115921686033544,0.02667082613902627,0.1703990267600829,0.04430450340663924,2.9375153893532496e-05,0.0007718325740161564
33747_2,0,205,1.578185282102723e-06,0.00037806696596799963,0.02278170516101849,0.0005258728461383038,0.0043611428530221,3.4292414151324142e-06,0.011894052280622597,0.003605681166915875,0.008237348947062323,0.00961788713139839,0.00014735477007469044,0.0743013038354187,0.008254919500243697,0.038068972820676644,0.0003451023692015484
33747_2,1,206,0.0030578051042057437,0.007434539113707721,0.018910747428639543,0.005205507637950874,0.003996639818290507,0.00042784211088221996,0.003377391360444138,0.00023259947673650477,2.166862719027718e-05,0.00015933076338003,0.020835868989211394,0.04122710391740333,7.445777436318015e-07,0.0178667328587039,0.0004077133565318633
33752_3,0,207,0.0028557170414644484,0.003803240357101973,0.00039100177071329037,0.007554834857535877,0.00010864134649619345,0.00044147609172232445,0.03159332175636778,0.013531252959221305,0.00012140380179305133,5.48988749439807e-05,0.09079818185421258,0.005422864154667295,0.004496965403979805,0.0026393133800724266,0.00019536811255800555
33752_3,1,208,0.006650802754996033,0.027766942394701368,0.09249667121468179,0.017023576265912478,0.022582973461757427,5.674626825011621e-05,0.22887699229776637,8.836001183167754e-06,0.002209667897042648,0.00022262439182912962,4.414925843082731e-05,0.20681813308501726,0.004186887154953615,0.01747737034032447,0.0009632519020005561
33758_1,0,209,0.15012060057721865,0.2179950946015222,0.01770460650134561,0.10574874905961919,0.03824362874056609,0.0437687344553467,0.06389551625613779,0.017021441002202417,0.046821554767181604,0.05609018426937743,0.16812832632130292,0.029460356277708353,0.00589097474593657,0.0010758246674976348,0.00019418762928240834
33758_1,1,210,0.04525522937911381,0.039270605996825025,6.939051566874575e-05,0.1626541317672077,0.219765142088595,0.03464959625180338,0.008408160729939556,0.014391814625103923,0.04970794158769618,0.06254483929210636,0.0006045742768406603,0.07779204498845826,0.04017157790563384,0.010314120087172125,8.741341706280282e-05
33765_1,0,211,0.046325921688636106,0.12391588550457851,0.14211175082242242,0.002655639361408464,0.0013988243208434205,0.011949960744175068,0.5702502768163055,0.0977845604693726,0.024196043843828913,0.018009888270109162,0.092305603703928,0.1820567272049748,0.0021016846676890372,0.06251122806266846,0.002045309833038169
33765_1,1,212,2.44749676944824e-05,6.944780410327573e-05,0.0002039293999588408,0.1650181322233527,0.0017367975742024699,0.003413766672092049,0.26919430056043353,0.023792906722945144,0.0634654011770806,0.07631199671841957,0.029594078959442188,2.234369184112242e-05,0.0007827904847352729,0.0010639612824370698,0.00014489780367939653
33775_3,0,213,0.015121523837930475,0.018357011796317834,0.0012017290291958078,0.012983383506821959,9.524979296550137e-06,0.0007234061560473798,0.0013495493852401696,0.004497779388082389,6.208258559125747e-05,0.00047623430178446224,0.003282207564334866,0.010879129051961426,0.019257172665223265,0.008736635711770581,9.982331229570034e-06
33775_3,1,214,0.0007496751355620583,0.0006320272889219433,0.000981198824969104,0.0007851652506145769,0.002273731498061554,0.0007193349243462481,0.0009012744864324528,0.0038597250310250125,3.07005119292862e-05,0.00014526676479459147,0.0002927975588741653,0.0007169647121369538,0.012747845180193978,0.017043649562397022,1.4726331985244246e-05
33777_8,0,215,0.008108910971030748,0.01780342289499833,0.006111198415714325,6.494690243219746e-06,0.00900277083889745,0.002762374344357697,0.0026886074703402637,0.004153472608427907,0.0007775187569721558,0.0003763058175501313,0.011343791391232528,0.001984608045128535,0.0035087552688474843,7.408516621599461e-05,8.797195141967596e-05
33777_8,1,216,0.008929284570538513,0.020835958282863356,0.026808376899526632,0.021061995605099342,0.0005012976177812945,0.0001892121506824726,0.0031806282468711702,0.004565928936170749,0.0065724863808851175,0.008435710062178811,0.00017889150139100234,0.03359245561131012,0.0251895748753068,0.005782430655760456,0.00020828425911678195
33791_3,0,217,0.019485368155852546,0.029132036219701757,0.005775216466816011,0.0202753989938489,5.28933862910824e-06,0.0007845392677265652,0.00016148216120008793,0.01108572793040298,0.0019597633663480606,0.0010243508352364378,0.017082159426359333,0.002936110170366416,0.00013511272375884772,0.00313603665186215,7.5170771196293735e-06
33791_3,1,218,0.0006443868796511536,0.000992542898684503,0.0008506843447625802,3.344306971132621e-05,0.004489842725130081,0.0014015107202012716,0.0006467921126473152,0.0018994738877221448,6.906013198436106e-05,0.000630257376068651,0.0027035899000818434,0.0011713124163592616,0.0001426279906856409,0.002011815633104347,1.935964121601994e-05
33805_1,0,219,0.009663975273981372,0.011432028751225865,0.003309392168141725,7.493260064524198e-05,0.022412976857920652,0.003860763117556949,0.0156256382350852,0.0348869387614643,0.016572728627066567,0.013574383159549504,2.6759983418575725e-05,0.06576534657293845,0.03292819045093294,0.008734053003795756,0.00012024117226403283
33805_1,1,220,0.018855359146392085,0.035116952523604916,0.008184883534905617,0.009000826246732506,0.018592951634109386,0.010556378745808273,0.006082889495179658,0.0018782831099978812,0.0017427408131804965,0.0010088096802802124,0.0004581590791025124,3.0501088513809358e-05,0.015677958299338168,0.008524636400018343,2.9240463646466395e-05
33816_1,0,221,0.015807126350290916,0.01668257524289214,0.010106669393037233,0.019835894837517708,0.0013236131472659537,0.010130154333044894,0.09046447485042666,0.0006381123768355374,0.002798177847979186,0.003580398958866712,0.005431797782592901,0.10935656411905637,0.0001849884569027076,0.005600757548808848,0.00018703769943278725
33816_1,1,222,0.012724060813012765,0.024590746766888303,0.0030954147731669787,0.0009198298709595376,0.003144095901456282,0.0020936538409699803,0.0012628743415322703,0.002553508930710898,0.0006370825526050089,0.0009412900830140992,0.0024263791658518026,0.001128053056955894,0.009353111395201992,0.005655391078220206,8.35371705043483e-06
33824_4,0,224,0.0037339733043701764,0.006476317998882622,0.00803914849161714,0.006566844622229548,0.0010796933719147332,0.00042117709657413,0.0001080246164947334,0.013772059198401965,0.0031390875946454575,0.00190903353932812,0.004806605909870367,0.006969025711067957,0.0006888953187572056,6.25023324671374e-05,2.4288578978799205e-05
33824_4,1,225,0.029214166921244417,0.041376088978025215,0.004095866352500348,0.012462172923533455,3.2897084463656006e-06,0.0006275943998311525,0.0011926882856963424,0.0018429225505856317,0.008487523601467676,0.0027582684856222155,0.004611064843844754,0.010634609865215689,0.03208039102682761,0.032910896987989074,1.2110656653135353e-05
33827_1,0,226,0.004568447787569445,0.017789832185982003,7.17194862111786e-05,0.02460362443012525,0.02075021186199427,0.010554369805360097,0.1536589826537957,0.26794935015181076,0.001902694556488509,6.818223587173271e-05,0.0008151636169766615,0.0220308858646201,0.001263388058175204,0.006386321132180391,2.7015616890235022e-05
33827_1,1,227,0.0007849176089897513,0.0006945686126119178,0.02227564347607528,0.04437783352195207,0.010294926814792268,0.00046610257720726785,0.13296062696413571,0.008247699667323064,0.00017446489025698742,0.0014424693248747133,2.8701421762877625e-05,0.09710456379365025,0.03874377364417218,0.004680506896507621,0.00029516575689855816
33838_3,0,228,0.015729471826798604,0.02568814731077331,7.809987041314233e-05,0.0026244440347520754,0.006599453696694472,0.0004311878119396144,0.006753870345040752,0.11271254779433482,0.03282788588562283,0.023773300895047696,0.10543301011430392,0.025317626246709295,0.013711254386353892,0.030796131131170166,5.5911752860804616e-05
33838_3,1,229,0.0029193523396849204,0.012950687981458571,0.04345879261906925,0.0025915471247350973,0.0002413274409736733,0.002287429415426999,0.13360278906046574,0.004756709632942412,0.004308793971770726,0.0011120793662958565,0.01609231037054655,0.08945322807503331,0.03458081000962711,0.009886914251818238,0.00021443930706421883
33843_1,0,230,2.6806335766574268e-06,1.6908318173443953e-05,0.0003222415069292535,0.007314733497296285,0.0029553246335648517,0.00013772929346926707,0.006010957380522701,0.007742051320954189,0.0034776502596824852,0.0026315672598142778,0.047352441503043394,2.0900867285426947e-05,0.002111494884524747,0.00036020195434000735,5.2239494798320845e-05
33843_1,1,231,0.017269776314992706,0.01679390709537208,0.04199232809885041,0.005970234398100558,0.0016377249760169917,0.001840698738362388,0.005289112922489895,0.004778889724651689,0.010014435520587471,0.020371572548677233,0.05883009457161237,0.3396715404702512,0.003827032580162427,0.05016832063057345,0.0017302690667591136
33844_2,0,232,1.3522772346033483e-05,2.7167626592888103e-05,0.0023214903855127713,0.003159546492256723,0.002611258748837555,0.0032794112007394002,0.0369794890408111,0.0006833739844768077,0.0018322671866862932,0.002309067979445105,0.03697273278796256,0.003632177408692858,0.0004989663932651422,0.00022933841855048718,6.993225808225515e-06
33844_2,1,233,0.008943947916304967,0.013317361311825164,0.004056053915834091,0.011014942067566431,0.0003808368078315031,0.0050180882263502835,0.038733745250388286,0.015980918100449923,0.013888842486499835,0.0112927170520843,0.0722842940591422,0.03863242052465773,0.025817569051993342,0.019055728811087858,1.3086611206831537e-06
33845_1,0,234,0.005159992670407372,0.006715528925080583,0.0006842704725622288,1.4326586228188277e-06,0.005548950941215666,0.0006478825003619872,0.00621582428708655,0.000570259321117185,1.4621597531573767e-05,5.105187038025897e-06,0.055747436192306356,0.03153852207027004,3.829428703393742e-05,0.01653935246165448,0.0002889950712306476
33845_1,1,235,0.002020794283920777,0.0030174069720349758,0.0018583266500999856,2.4609347706798495e-05,1.816678131074896e-05,0.00036756805625867846,0.0006274553066509947,0.001711469247552084,0.004126239211761996,0.0058430415579231645,0.0020637365829815077,0.01634292479132808,0.008732290484195304,0.015046417150105535,4.0885997601544286e-05
33847_2,0,236,0.0040015700726735385,0.002692487436290097,0.00028163960212891057,0.1057865474498517,0.0012133189094426123,0.009617422579788456,0.21077212683227078,0.0005785910598766581,0.0026053506459339593,0.0033628556068366145,0.06266547375543671,0.005098591148754629,0.003097420184258326,0.013039556728611042,8.189727058119347e-05
33847_2,1,237,0.0059217186389025666,0.0037192804581898083,0.059489018384406574,0.004851611811697763,0.004620151041116612,0.0037333318770689863,0.10267323218052331,0.008572783052114891,0.00964826591466346,0.011632664545508683,0.00017083641065232882,0.2966993972358635,0.016073299251089013,0.11077462900985531,0.0011313522564964842
33850_1,0,238,0.0009563905330318767,0.0015966828786843157,0.002595733146736531,0.01284685683216534,0.0005502570490340371,9.20356009665927e-07,0.0017054317381405447,0.004480489149154892,0.004392696473422602,0.003934765690373657,0.0022392194328516566,0.002494280234694687,0.0021384500178331343,0.0014436839215369174,9.633368731627504e-06
33850_1,1,239,1.3924957055492519e-05,4.7198044067787504e-06,0.0014510858435993887,0.013293126747728815,0.0026362879236722617,0.004823675677143915,0.06751642326144236,7.189862692726517e-05,0.0002578193378076258,0.0008347446434271229,0.023574216919750455,0.0018302965307114365,0.01786135611347344,0.009798032742375168,6.164583785776807e-06
33868_1,0,240,0.03719031339347813,0.06735388677551833,0.00906124921089501,0.004369412605908172,4.63832938423692e-05,0.0003514179128655143,0.021063916445967383,0.06052070145304109,0.02048097032977867,0.015418412386475766,0.07494405492993915,0.0027868133822559205,0.0034778177401929024,0.023664272853051244,0.00019862203292068123
33868_1,1,241,0.006788609599602748,0.004503726926793124,0.010122193300166041,0.018143390884574003,0.00046636813467803765,0.006571462852913745,0.09050998226785785,0.001902225775104668,4.988849273289886e-06,0.00017987605125026134,0.0007174496698893333,0.08393219040095998,0.00940037828404134,0.0002175946909242737,0.00023334117532752314
33877_2,0,242,1.9794855235474962e-05,0.003269328844137397,0.035075378272662265,0.006752947389497537,0.0018400225701010226,8.315255676166749e-06,0.011166136967635186,0.0008660005670416733,0.0034104698838314275,0.004299634471283824,0.028668251695114694,0.14083232470121218,0.1453500724807434,0.031225472701913025,0.0007513297195884781
33877_2,1,243,0.001976592589270203,0.003748715668423255,0.006447966874120022,0.003426428784965818,0.004483263911717403,0.004166791711892382,0.005588048197885003,0.03271292673349473,0.05281039099716425,0.07079116524482011,0.19998318279570515,0.018209466139119154,0.03856307287811564,0.010351488193608612,2.1275774230151353e-05
33881_2,0,244,0.009808984586178581,0.010506651394137508,0.00012830932806783612,0.01370046126805731,0.00020110369219805124,0.00047614116251788817,0.05348613871804844,0.04611614907470135,0.0002050989075056611,0.00032121285033715765,0.25433819213366227,0.03101351279561073,0.037605638659430674,0.0006304320933022639,0.0006635647254066896
33881_2,1,245,0.028817417984939496,0.02074408188476779,0.052384970637931676,0.025707806461334037,0.017656984652740907,0.0015742173720495298,0.08717937973663668,0.00914645722909151,0.07652728492966945,0.06489712641541788,0.029836984339678442,0.388589347062896,0.030509274540414206,1.4154551981388676e-06,0.0007727845700537177
33884_1,0,246,0.16826804929146708,0.3067179751814932,0.03231559915436978,0.013941110772065503,0.007545294317535449,0.009055471187088304,0.04753855569241891,0.08208877726786616,0.02857283776424448,0.02193133943671553,0.04753751496472788,0.03225048240934808,0.011301059618145195,0.0018169682827914452,0.00011244427630628983
33884_1,1,247,0.05600408936109502,0.09837095471971359,0.24109832692439448,0.15610562994320698,0.0677394899805646,0.012589531353993927,0.00010740158890278848,0.001897506682476263,0.02972064015743922,0.039666752722997266,0.14561566215945537,0.39976367170589233,0.4233490410218476,1.1063437596256136,0.0051197819489637395
33921_1,0,248,0.00022828623725349893,0.001011832497903206,0.007558894136650167,0.10482946565080396,0.013530150879241257,0.023907533705490005,0.44241338516836975,0.00045980001145563246,0.0068369834030664765,0.01015121689105567,0.08346855340365227,0.018060253471351897,0.08560212272402169,0.11082957903180629,5.285959071236827e-05
33933_2,0,249,1.3522772346033483e-05,2.7167626592888103e-05,0.0023214903855127713,0.003159546492256723,0.002611258748837555,0.0032794112007394002,0.0369794890408111,0.0006833739844768077,0.0018322671866862932,0.002309067979445105,0.03697273278796256,0.003632177408692858,0.0004989663932651422,0.00022933841855048718,6.993225808225515e-06
33933_2,1,250,0.008943947916304967,0.013317361311825164,0.004056053915834091,0.011014942067566431,0.0003808368078315031,0.0050180882263502835,0.038733745250388286,0.015980918100449923,0.013888842486499835,0.0112927170520843,0.0722842940591422,0.03863242052465773,0.025817569051993342,0.019055728811087858,1.3086611206831537e-06
33938_1,0,251,0.008463393893642224,0.008517277937494478,0.000768253118925566,0.01794358666754268,0.012615833095941333,0.012894819014204487,0.08055189027708565,0.0036742860775198245,0.004866809094082728,0.005432251002887352,0.08835091955294869,0.015967158468720363,0.027597389013296933,0.0496605919048128,5.2012353673842514e-05
33938_1,1,252,0.000529620758097602,0.00011937419683745536,0.0013580044568426266,0.01105503619661224,0.00027623099439129,0.0017303982048320116,0.03709906442035521,0.0035603587715090645,0.0025473970302440736,0.0015434995208888243,0.04748620298528487,0.00488275245385131,0.012252397869796905,0.023619045188741,2.8616109677497287e-05
33944_1,0,253,0.003526315537930008,0.004409069787805718,6.518768333003813e-05,0.005863633100728351,0.0031713571049847558,0.00020707497317551035,2.025014943381426e-05,0.0029665176573463086,0.008909520822858091,0.009307982449462453,0.026221188865955324,0.0020326196094495983,0.0012041343626161267,0.005224081564474439,2.271801537349649e-05
33944_1,1,254,0.007029287761521699,0.004235829936494495,0.021538853394824697,6.277227965269696e-05,0.009483451724270212,7.988845371319496e-05,0.0020314623078956148,0.002560621583640616,0.008777965836445958,0.008115921686033544,0.02667082613902627,0.1703990267600829,0.04430450340663924,2.9375153893532496e-05,0.0007718325740161564
33948_1,0,255,0.0006837779129853526,0.01145999455144217,0.15651931190176743,2.4221190872468317e-06,0.0050917642596771335,0.004328494283087108,0.2324011196828856,0.008258433889308654,0.03598718878713871,0.04270527468737717,0.010256573437082162,0.45782640374757755,0.009525676372015799,0.020742343560902165,0.0017085221704870508
33948_1,1,256,0.0003599931671435488,0.0033151813156272977,0.086929562855894,0.006287009315509871,0.024718946675363864,7.861802369815863e-05,0.12611510541012574,0.02576059147101137,0.026378375869922276,0.02318860714682454,0.03271325287789566,0.23959792636217775,0.060851556782977136,0.14887858612594848,0.000781689574740139
33950_2,0,257,1.9794855235474962e-05,0.003269328844137397,0.035075378272662265,0.006752947389497537,0.0018400225701010226,8.315255676166749e-06,0.011166136967635186,0.0008660005670416733,0.0034104698838314275,0.004299634471283824,0.028668251695114694,0.14083232470121218,0.1453500724807434,0.031225472701913025,0.0007513297195884781
33950_2,1,258,0.001976592589270203,0.003748715668423255,0.006447966874120022,0.003426428784965818,0.004483263911717403,0.004166791711892382,0.005588048197885003,0.03271292673349473,0.05281039099716425,0.07079116524482011,0.19998318279570515,0.018209466139119154,0.03856307287811564,0.010351488193608612,2.1275774230151353e-05
33957_5,0,259,0.004810225235559133,0.003116832011460411,0.009669411847821992,6.648968128407747e-05,0.02819869105410026,0.004859222674253836,0.00905214817373271,0.00962757109609759,0.03401507786711387,0.039773239074258164,0.0011489306530824742,0.0798724397212182,0.02604158801908273,0.003938653426859943,0.00021205905927294697
33957_5,1,260,0.0004699940787126335,0.00048443908667006856,0.02519547950140318,0.013429209322592056,0.0028662014658368323,0.0011283708604869604,0.09332285600726374,0.0007766090959830727,7.065840255054716e-05,0.0010905209549444757,0.0033045220189529163,0.1134910910325437,0.07307863180300336,0.014694814411978582,0.00036679643478885684
33959_1,0,261,0.02537416166199631,0.021130608832490714,0.044763519931297784,0.0072887775247573216,4.354137351925762e-06,0.010146712551949677,0.10230814505424964,0.00760366897211814,0.02865415213606168,0.03386197028470664,0.005839910029255816,0.34178103961985323,0.024016653772846168,0.0009290321462424142,0.0008172143257233719
33959_1,1,262,0.005748572412242024,0.010982058628079858,0.0003228224808694351,0.033254074609911366,0.0012646541557198316,0.00477242726584731,0.04550603271064897,0.010934779666398262,0.002374574379600569,0.0009248765798665984,0.11388198118227102,0.00013192102735761415,0.0386321632702862,0.00663688639699247,0.00017298760035599646
33966_2,0,263,8.635670487841887e-05,3.224850996108269e-05,0.01090898592764031,0.00018421639390283013,0.00016068234511652286,0.0006964313411940254,0.019944104950315265,0.007587832553680899,0.011243571723032428,0.011022092768957121,0.028659723318598045,0.03282438781901675,0.00010203823117296918,5.7284304147761314e-05,3.3819959121818347e-05
33966_2,1,264,0.0030027788367975963,0.005868068327273197,0.010939634163845389,0.004524235978760364,0.0006363492736910845,0.0005879000234425791,0.011870603625943249,0.006318925551207849,0.002965207437658744,0.003575604868988713,0.012856753736090567,0.01094493825362416,3.726421163861066e-05,0.00031119413374777614,2.6784020770514875e-05
36015_1,0,265,0.01851818186528508,0.023179360018570815,0.024111583168180444,0.04618035745545426,0.00829651983000243,0.005107573565653342,0.010579880496676993,0.10528744789838236,0.014138716181046111,0.007119489515123137,0.026216178457275467,0.010726386423455112,0.015633538498791445,0.0163271118263296,4.432810735083091e-05
36035_2,0,267,0.004820874155059662,0.006589229329145157,0.00013584844615382788,0.07799162561471006,5.021346292019982e-07,0.004463361637136844,0.10480625733423517,0.001556630572749318,0.01293265075020765,0.017681464258198498,0.0014384408059999756,0.002995388796190206,0.015346631396293591,0.014658542725072573,3.7492254126242594e-06
36037_2,0,268,0.17590926072474164,0.33595817046957455,0.055716526845951186,0.010632149202897876,0.0014744076809469092,2.839128027964626e-07,0.21183976638980823,0.15745288685592346,0.07915979944014397,0.06768846601354613,0.1401580127380305,0.006324251827144979,0.022109149257233913,3.0721926801896264e-07,0.00047125986020832755
36041_6,0,269,0.0005950434918152595,0.0015240349037476712,0.022236926897712533,0.03971986645981856,0.001740450379210059,0.0002129609454050424,0.014983036646672707,0.1151561685662443,0.049703731927663725,0.0398876587273909,0.03174353136974501,0.087630062786354,0.003825101252412425,0.012890822930264327,0.00017700426349563872
36041_6,1,270,0.007271360036869166,0.010506135736789116,0.0012141888666635482,0.04742484692098491,8.103349750358226e-08,0.00493268676503456,0.08484108421019611,0.010860235030158573,0.001845622844946831,0.0005743694937174082,0.07984927867983883,0.01703441228745345,0.023007209717587105,0.009998848585685132,2.2166000483180046e-05
36046_4,0,271,0.0038423450634312564,0.005087682560906017,0.007939996271122119,0.007696156988571565,0.0017122897389762889,0.0005563078764307653,4.19010666797923e-05,0.015658932949665694,0.002574764667684721,0.0013379563068273382,0.0030293011123601736,0.0063469773527577555,0.011490125120160174,0.016140606892888987,3.954232416257441e-05
36046_4,1,272,0.0012654096522059,1.786400788380322e-05,0.014522226763599063,0.00012514245536052423,0.0017326867610883655,0.00015813938623650438,0.014724030544336084,0.016345516330698813,0.0008711874091865077,0.0047899364469144974,0.038579570274380894,0.08626565070506591,0.04957001899831644,0.0019070105373272183,0.0005674890111331176
36077_1,0,273,0.0020454157262204454,0.002129152645552241,0.015323836456938992,0.0024259049044185496,0.003195195831962653,5.310399395021224e-06,0.00027369183662302114,0.06029368205222715,0.021112118742301008,0.01603843065132077,0.019421525099314274,0.07970958778372558,0.005818095465522675,0.0003112357264139564,0.00011688424800037965
36083_1,0,274,0.0002508321823615177,0.002159539714758265,0.0031186944032587753,0.0030736044419873263,0.05211203197994447,0.020061401378134364,0.05238994141539463,0.007658703033230899,5.3720153564667575e-05,5.8880965507237886e-05,0.1661551292414313,0.024114410837244287,0.030998099087070782,0.0005586751237269429,0.0005699482095275018
36083_1,1,275,3.307772025532537e-05,0.0015848399263078386,0.026708449545761875,0.027646206882410526,0.02453796309207912,0.00032209785415395224,0.07573323761339044,0.0008230394673302018,0.005735882341748054,0.00836461580364715,0.010639651421497288,0.0895525242654194,0.006454296771900174,0.00012242560514208963,0.0002091353553869665
